id;code;name;unit;allow_fractional_sale;description
3878;4089;PARAF ALLEN C/CAB 7/8X2;Cento;True;PARAF ALLEN C/CAB 7/8X2
3879;4090;PARAF ALLEN C/CAB 7/8X2.1/4;Cento;True;PARAF ALLEN C/CAB 7/8X2.1/4
3880;4091;PARAF ALLEN C/CAB 12X16;Cento;True;PARAF ALLEN C/CAB 12X16
3882;4093;PARAF ALLEN C/CAB 7/8X2.1/2;Cento;True;PARAF ALLEN C/CAB 7/8X2.1/2
3883;4094;PARAF ALLEN CAB CHATA 3/8X2.1/2;Cento;True;PARAF ALLEN CAB CHATA 3/8X2.1/2
3884;4095;PARAF ALLEN C/CAB 12X20;Cento;True;PARAF ALLEN C/CAB 12X20
3886;4097;PARAF ALLEN C/CAB 7/8X2.3/4;Cento;True;PARAF ALLEN C/CAB 7/8X2.3/4
3887;4098;PARAF ALLEN C/CAB 12X25;Cento;True;PARAF ALLEN C/CAB 12X25
3888;4099;PARAF ALLEN CAB CHATA 3/8X3;Cento;True;PARAF ALLEN CAB CHATA 3/8X3
3890;4101;PARAF ALLEN C/CAB 7/8X3;Cento;True;PARAF ALLEN C/CAB 7/8X3
3891;4102;PARAF ALLEN C/CAB 12X30;Cento;True;PARAF ALLEN C/CAB 12X30
3892;4103;PARAF ALLEN C/CAB 12X35;Cento;True;PARAF ALLEN C/CAB 12X35
3894;4106;PARAF ALLEN C/CAB 12X40;Cento;True;PARAF ALLEN C/CAB 12X40
3895;4107;PARAF ALLEN C/CAB 12X45;Cento;True;PARAF ALLEN C/CAB 12X45
3896;4108;PARAF ALLEN C/CAB 7/8X3.1/2;Cento;True;PARAF ALLEN C/CAB 7/8X3.1/2
3898;4110;PARAF ALLEN C/CAB 12X50;Cento;True;PARAF ALLEN C/CAB 12X50
3899;4112;PARAF ALLEN C/CAB 12X55;Cento;True;PARAF ALLEN C/CAB 12X55
3901;4114;PARAF ALLEN C/CAB 12X60;Cento;True;PARAF ALLEN C/CAB 12X60
3902;4115;PARAF ALLEN C/CAB 7/8X4;Cento;True;PARAF ALLEN C/CAB 7/8X4
3903;4116;PARAF ALLEN C/CAB 12X65;Cento;True;PARAF ALLEN C/CAB 12X65
3904;4117;PARAF ALLEN C/CAB 7/8X4.1/2;Cento;True;PARAF ALLEN C/CAB 7/8X4.1/2
3905;4118;PARAF ALLEN C/CAB 12X70;Cento;True;PARAF ALLEN C/CAB 12X70
3906;4120;PARAF ALLEN C/CAB 12X75;Cento;True;PARAF ALLEN C/CAB 12X75
3907;4121;PARAF ALLEN C/CAB 7/8X5;Cento;True;PARAF ALLEN C/CAB 7/8X5
3908;4124;PARAF ALLEN C/CAB 7/8X5.1/2;Cento;True;PARAF ALLEN C/CAB 7/8X5.1/2
3909;4125;PARAF ALLEN C/CAB 7/8X6;Cento;True;PARAF ALLEN C/CAB 7/8X6
3910;4126;PARAF ALLEN C/CAB 7/8X6.1/2;Cento;True;PARAF ALLEN C/CAB 7/8X6.1/2
3911;4127;PARAF ALLEN C/CAB 12X80;Cento;True;PARAF ALLEN C/CAB 12X80
3912;4128;PARAF ALLEN C/CAB 12X90;Cento;True;PARAF ALLEN C/CAB 12X90
3913;4129;PARAF ALLEN C/CAB 12X100;Cento;True;PARAF ALLEN C/CAB 12X100
3914;4130;PARAF ALLEN C/CAB 7/8X7;Cento;True;PARAF ALLEN C/CAB 7/8X7
3915;4131;PARAF ALLEN C/CAB 7/8X8;Cento;True;PARAF ALLEN C/CAB 7/8X8
3916;4132;PARAF ALLEN C/CAB 12X120;Cento;True;PARAF ALLEN C/CAB 12X120
3917;4133;PARAF ALLEN C/CAB 7/8X10;Cento;True;PARAF ALLEN C/CAB 7/8X10
3918;4134;PARAF ALLEN C/CAB 1X1.1/2;Cento;True;PARAF ALLEN C/CAB 1X1.1/2
3919;4135;PARAF ALLEN C/CAB 12X110;Cento;True;PARAF ALLEN C/CAB 12X110
3920;4136;PARAF ALLEN C/CAB 12X130;Cento;True;PARAF ALLEN C/CAB 12X130
3921;4138;PARAF ALLEN C/CAB 12X140;Cento;True;PARAF ALLEN C/CAB 12X140
3922;4139;PARAF ALLEN C/CAB 1X2;Cento;True;PARAF ALLEN C/CAB 1X2
3923;4140;PARAF ALLEN C/CAB 12X150;Cento;True;PARAF ALLEN C/CAB 12X150
3924;4141;PARAF ALLEN CAB CHATA 1/2X3/4;Cento;True;PARAF ALLEN CAB CHATA 1/2X3/4
3925;4142;PARAF ALLEN C/CAB 1X2.1/4;Cento;True;PARAF ALLEN C/CAB 1X2.1/4
3926;4143;PARAF ALLEN CAB CHATA 1/2X1;Cento;True;PARAF ALLEN CAB CHATA 1/2X1
3927;4144;PARAF ALLEN C/CAB 12X160;Cento;True;PARAF ALLEN C/CAB 12X160
3928;4145;PARAF ALLEN C/CAB 12X180;Cento;True;PARAF ALLEN C/CAB 12X180
3929;4146;PARAF ALLEN CAB CHATA 1/2X1.1/4;Cento;True;PARAF ALLEN CAB CHATA 1/2X1.1/4
3930;4147;PARAF ALLEN C/CAB 1X2.1/2;Cento;True;PARAF ALLEN C/CAB 1X2.1/2
3931;4148;PARAF ALLEN C/CAB 12X200;Cento;True;PARAF ALLEN C/CAB 12X200
3932;4149;PARAF ALLEN CAB CHATA 1/2X1.1/2;Cento;True;PARAF ALLEN CAB CHATA 1/2X1.1/2
3933;4150;PARAF ALLEN C/CAB 14X25;Cento;True;PARAF ALLEN C/CAB 14X25
3934;4151;PARAF ALLEN C/CAB 1X1.3/4;Cento;True;PARAF ALLEN C/CAB 1X1.3/4
3935;4152;PARAF ALLEN C/CAB 14X30;Cento;True;PARAF ALLEN C/CAB 14X30
3936;4153;PARAF AAT CAB CHATA PHILLIPS INOX 4,8X80;Cento;True;PARAF AAT CAB CHATA PHILLIPS INOX 4,8X80
3937;4154;PARAF ALLEN C/CAB 14X40;Cento;True;PARAF ALLEN C/CAB 14X40
3938;4155;PARAF ALLEN C/CAB 14X35;Cento;True;PARAF ALLEN C/CAB 14X35
3939;4156;PARAF ALLEN C/CAB 14X45;Cento;True;PARAF ALLEN C/CAB 14X45
3940;4157;PARAF ALLEN C/CAB 14X50;Cento;True;PARAF ALLEN C/CAB 14X50
3941;4158;PARAF ALLEN C/CAB 1X2.3/4;Cento;True;PARAF ALLEN C/CAB 1X2.3/4
3942;4159;PARAF ALLEN C/CAB 1X3;Cento;True;PARAF ALLEN C/CAB 1X3
3943;4160;PARAF ALLEN C/CAB 1X3.1/2;Cento;True;PARAF ALLEN C/CAB 1X3.1/2
3944;4161;PARAF ALLEN C/CAB 1X4;Cento;True;PARAF ALLEN C/CAB 1X4
3945;4162;PARAF ALLEN C/CAB 14X55;Cento;True;PARAF ALLEN C/CAB 14X55
3946;4163;PARAF ALLEN CAB CHATA 1/2X1.3/4;Cento;True;PARAF ALLEN CAB CHATA 1/2X1.3/4
3947;4164;PARAF ALLEN C/CAB 14X60;Cento;True;PARAF ALLEN C/CAB 14X60
3948;4165;PARAF ALLEN CAB CHATA 1/2X2;Cento;True;PARAF ALLEN CAB CHATA 1/2X2
3949;4166;PARAF ALLEN C/CAB 14X65;Cento;True;PARAF ALLEN C/CAB 14X65
3950;4167;PARAF ALLEN C/CAB 1X4.1/2;Cento;True;PARAF ALLEN C/CAB 1X4.1/2
3951;4168;PARAF ALLEN C/CAB 14X70;Cento;True;PARAF ALLEN C/CAB 14X70
3952;4169;PARAF ALLEN CAB CHATA 1/2X2.1/4;Cento;True;PARAF ALLEN CAB CHATA 1/2X2.1/4
3953;4170;PARAF ALLEN C/CAB 14X80;Cento;True;PARAF ALLEN C/CAB 14X80
3954;4171;PARAF ALLEN C/CAB 14X90;Cento;True;PARAF ALLEN C/CAB 14X90
3955;4172;PARAF ALLEN C/CAB 14X100;Cento;True;PARAF ALLEN C/CAB 14X100
3956;4173;PARAF ALLEN C/CAB 14X110;Cento;True;PARAF ALLEN C/CAB 14X110
3957;4174;PARAF ALLEN C/CAB 14X120;Cento;True;PARAF ALLEN C/CAB 14X120
3958;4175;PARAF ALLEN CAB CHATA 1/2X2.1/2;Cento;True;PARAF ALLEN CAB CHATA 1/2X2.1/2
3959;4176;PARAF ALLEN C/CAB 14X130;Cento;True;PARAF ALLEN C/CAB 14X130
3960;4177;ARRUELA LISA INOX FUNILEIRO 1/4  PO;Cento;True;ARRUELA LISA INOX FUNILEIRO 1/4  PO
3961;4178;PARAF ALLEN C/CAB 14X140;Cento;True;PARAF ALLEN C/CAB 14X140
3962;4179;ARRUELA LISA INOX FUNILEIRO 5/16  PO;Cento;True;ARRUELA LISA INOX FUNILEIRO 5/16  PO
3963;4180;PARAF ALLEN C/CAB 14X150;Cento;True;PARAF ALLEN C/CAB 14X150
3964;4181;PARAF ALLEN C/CAB 14X160;Cento;True;PARAF ALLEN C/CAB 14X160
3965;4182;ARRUELA LISA INOX FUNILEIRO 3/8  PO;Cento;True;ARRUELA LISA INOX FUNILEIRO 3/8  PO
3966;4183;PARAF ALLEN CAB CHATA 1/2X3;Cento;True;PARAF ALLEN CAB CHATA 1/2X3
3967;4184;PARAF ALLEN C/CAB 14X180;Cento;True;PARAF ALLEN C/CAB 14X180
3968;4188;PARAF ALLEN C/CAB 1X5;Cento;True;PARAF ALLEN C/CAB 1X5
3969;4191;PARAF ALLEN C/CAB 1X5.1/2;Cento;True;PARAF ALLEN C/CAB 1X5.1/2
3970;4194;PARAF ALLEN C/CAB 1X6;Cento;True;PARAF ALLEN C/CAB 1X6
3971;4195;PARAF ALLEN C/CAB 1X6.1/2;Cento;True;PARAF ALLEN C/CAB 1X6.1/2
3972;4197;PARAF ALLEN C/CAB 1X7;Cento;True;PARAF ALLEN C/CAB 1X7
3973;4199;PARAF ALLEN C/CAB 1X8;Cento;True;PARAF ALLEN C/CAB 1X8
3974;4200;PARAF ALLEN C/CAB 1X10;Cento;True;PARAF ALLEN C/CAB 1X10
3975;4201;PARAF ALLEN CAB CHATA 3/4X1.1/4;Cento;True;PARAF ALLEN CAB CHATA 3/4X1.1/4
3976;4202;PARAF ALLEN C/CAB 1.1/4X2.1/2;Cento;True;PARAF ALLEN C/CAB 1.1/4X2.1/2
3977;4203;PARAF ALLEN C/CAB 1.1/4X3;Cento;True;PARAF ALLEN C/CAB 1.1/4X3
3978;4204;PARAF ALLEN CAB CHATA 3/4X1.1/2;Cento;True;PARAF ALLEN CAB CHATA 3/4X1.1/2
3979;4206;PARAF ALLEN CAB CHATA 3/4X2;Cento;True;PARAF ALLEN CAB CHATA 3/4X2
3980;4207;PARAF ALLEN CAB CHATA 3/4X2.1/4;Cento;True;PARAF ALLEN CAB CHATA 3/4X2.1/4
3981;4208;PARAF ALLEN CAB CHATA 3/4X2.1/2;Cento;True;PARAF ALLEN CAB CHATA 3/4X2.1/2
3982;4209;PARAF ALLEN CAB CHATA 3/4X3;Cento;True;PARAF ALLEN CAB CHATA 3/4X3
3983;4210;PARAF ALLEN C/CAB 1.1/4X3.1/2;Cento;True;PARAF ALLEN C/CAB 1.1/4X3.1/2
3984;4211;PARAF ALLEN C/CAB 1.1/4X4;Cento;True;PARAF ALLEN C/CAB 1.1/4X4
3985;4212;PARAF ALLEN C/CAB 1.1/4X4.1/2;Cento;True;PARAF ALLEN C/CAB 1.1/4X4.1/2
3986;4213;PARAF ALLEN C/CAB 1.1/4X5;Cento;True;PARAF ALLEN C/CAB 1.1/4X5
3987;4214;PARAF ALLEN C/CAB 1.1/4X5.1/2;Cento;True;PARAF ALLEN C/CAB 1.1/4X5.1/2
3988;4215;PARAF ALLEN C/CAB 1.1/4X6;Cento;True;PARAF ALLEN C/CAB 1.1/4X6
3989;4216;PARAF ALLEN C/CAB 1.1/4X6.1/2;Cento;True;PARAF ALLEN C/CAB 1.1/4X6.1/2
3990;4217;PARAF ALLEN C/CAB 1.1/4X7;Cento;True;PARAF ALLEN C/CAB 1.1/4X7
3991;4218;PARAF ALLEN C/CAB 1.1/4X8;Cento;True;PARAF ALLEN C/CAB 1.1/4X8
3992;4219;PARAF ALLEN C/CAB 1.1/4X10;Cento;True;PARAF ALLEN C/CAB 1.1/4X10
3993;4220;PARAF ALLEN C/CAB 1.1/2X3;Cento;True;PARAF ALLEN C/CAB 1.1/2X3
3994;4221;PARAF ALLEN C/CAB 1.1/2X3.1/2;Cento;True;PARAF ALLEN C/CAB 1.1/2X3.1/2
3995;4222;PARAF ALLEN C/CAB 1.1/2X4;Cento;True;PARAF ALLEN C/CAB 1.1/2X4
3996;4223;PARAF ALLEN C/CAB 1.1/2X4.1/2;Cento;True;PARAF ALLEN C/CAB 1.1/2X4.1/2
3997;4224;PARAF ALLEN C/CAB 1.1/2X5;Cento;True;PARAF ALLEN C/CAB 1.1/2X5
3998;4225;PARAF ALLEN C/CAB 1.1/2X5.1/2;Cento;True;PARAF ALLEN C/CAB 1.1/2X5.1/2
3999;4226;PARAF ALLEN C/CAB 1.1/2X6;Cento;True;PARAF ALLEN C/CAB 1.1/2X6
4000;4227;PARAF ALLEN C/CAB 1.1/2X6.1/2;Cento;True;PARAF ALLEN C/CAB 1.1/2X6.1/2
4001;4228;PARAF ALLEN C/CAB 1.1/2X7;Cento;True;PARAF ALLEN C/CAB 1.1/2X7
4002;4229;PARAF ALLEN C/CAB 1.1/2X8;Cento;True;PARAF ALLEN C/CAB 1.1/2X8
4003;4230;PARAF ALLEN C/CAB 1.1/2X10;Cento;True;PARAF ALLEN C/CAB 1.1/2X10
4004;4231;PARAF ALLEN C/CAB 1.1/2X12;Cento;True;PARAF ALLEN C/CAB 1.1/2X12
4005;4232;ARRUELA LISA INOX 30MM;Cento;True;ARRUELA LISA INOX 30MM
4006;4233;PORCA SEXT INOX 30MM-3.5 CH 46;Cento;True;PORCA SEXT INOX 30MM-3.5 CH 46
4016;4243;PARAF OLHAL ANDAME AA 12X90 ZB;Cento;True;PARAF OLHAL ANDAME AA 12X90 ZB
4024;4261;PORCA SEXT 1/8 X40 BSW CH 1/4;Cento;True;PORCA SEXT 1/8 X40 BSW CH 1/4
4025;4262;PORCA SEXT 5/32 X32 BSW CH 1/4;Cento;True;PORCA SEXT 5/32 X32 BSW CH 1/4
4026;4263;PORCA SEXT 3/16 X24 UNC CH 5/16;Cento;True;PORCA SEXT 3/16 X24 UNC CH 5/16
4027;4264;PORCA SEXT UNF 3/16-32 CH 5/16;Cento;True;PORCA SEXT UNF 3/16-32 CH 5/16
4034;4271;"PORCA SEXT INOX 3/16-24 CH 3/8""";Cento;True;"PORCA SEXT INOX 3/16-24 CH 3/8"""
4035;4272;PORCA SEXT 1/4 X20 UNC CH 7/16;Cento;True;PORCA SEXT 1/4 X20 UNC CH 7/16
4037;4274;PORCA SEXT 5/16 X18 UNC CH 1/2;Cento;True;PORCA SEXT 5/16 X18 UNC CH 1/2
4038;4276;PORCA SEXT 3/8 X16 UNC CH 9/16;Cento;True;PORCA SEXT 3/8 X16 UNC CH 9/16
4039;4277;PORCA SEXT 7/16 X14  UNC CH 5/8;Cento;True;PORCA SEXT 7/16 X14  UNC CH 5/8
4043;4281;PORCA SEXT 1/2 X13 UNC CH 3/4;Cento;True;PORCA SEXT 1/2 X13 UNC CH 3/4
4046;4284;PORCA SEXT 9/16 X12 UNC CH 7/8;Cento;True;PORCA SEXT 9/16 X12 UNC CH 7/8
4047;4285;PORCA SEXT 5/8 X11 UNC CH 15/16;Cento;True;PORCA SEXT 5/8 X11 UNC CH 15/16
4048;4286;PORCA SEXT 3/4 X10 UNC CH 1.1/8;Cento;True;PORCA SEXT 3/4 X10 UNC CH 1.1/8
4050;4289;PORCA SEXT 1.1/8 X7 UNC CH 1.11/16;Cento;True;PORCA SEXT 1.1/8 X7 UNC CH 1.11/16
4051;4290;PORCA SEXT 7/8 X9 UNC CH 1.5/16;Cento;True;PORCA SEXT 7/8 X9 UNC CH 1.5/16
4052;4291;PORCA SEXT 1 X8 UNC CH 1.1/2;Cento;True;PORCA SEXT 1 X8 UNC CH 1.1/2
4053;4292;PORCA SEXT 1.1/4 X7 UNC CH 1.7/8;Cento;True;PORCA SEXT 1.1/4 X7 UNC CH 1.7/8
4054;4293;PORCA SEXT 1/2 X12 BSW CH 3/4;Cento;True;PORCA SEXT 1/2 X12 BSW CH 3/4
4055;4294;PORCA SEXT 1.3/8 X6 UNC CH 2.1/16;Cento;True;PORCA SEXT 1.3/8 X6 UNC CH 2.1/16
4056;4295;PORCA SEXT 1.1/2 X6 UNC CH 2.1/16;Cento;True;PORCA SEXT 1.1/2 X6 UNC CH 2.1/16
4057;4296;PORCA SEXT 1.3/4 X5 UNC CH 2.5/8;Cento;True;PORCA SEXT 1.3/4 X5 UNC CH 2.5/8
4058;4297;PORCA SEXT 2 X4.1/2 UNC CH 3;Cento;True;PORCA SEXT 2 X4.1/2 UNC CH 3
4061;4300;PORCA SEXT 2 MM X0,40 MA CH 4;Cento;True;PORCA SEXT 2 MM X0,40 MA CH 4
4063;4302;PORCA SEXT 2,5 MM X0,45 MA CH 5;Cento;True;PORCA SEXT 2,5 MM X0,45 MA CH 5
4065;4305;PORCA SEXT 3 MM X0,50 MA CH 5,5;Cento;True;PORCA SEXT 3 MM X0,50 MA CH 5,5
4066;4308;PORCA SEXT 4 MM X0,70 MA CH 7;Cento;True;PORCA SEXT 4 MM X0,70 MA CH 7
4067;4310;PORCA SEXT 5 MM X0,80 MA CH 8;Cento;True;PORCA SEXT 5 MM X0,80 MA CH 8
4068;4311;PORCA SEXT 6 MM X1.00 MA CH 10;Cento;True;PORCA SEXT 6 MM X1.00 MA CH 10
4069;4312;PORCA SEXT 8 MM X1.25 MA CH 13;Cento;True;PORCA SEXT 8 MM X1.25 MA CH 13
4070;4313;PORCA SEXT 10 MM X1.5 MA CH 17;Cento;True;PORCA SEXT 10 MM X1.5 MA CH 17
4071;4314;PORCA SEXT MA 12MM-1.75 CH 19;Cento;True;PORCA SEXT MA 12MM-1.75 CH 19
4072;4315;PORCA SEXT 14 MM X2.00 MA CH 22;Cento;True;PORCA SEXT 14 MM X2.00 MA CH 22
4073;4316;PORCA SEXT 16 MM X2.00 MA CH 24;Cento;True;PORCA SEXT 16 MM X2.00 MA CH 24
4074;4317;PORCA SEXT 18 MM X2.5 MA CH 27;Cento;True;PORCA SEXT 18 MM X2.5 MA CH 27
4075;4318;PORCA SEXT 20 MM X2,50 MA CH 30;Cento;True;PORCA SEXT 20 MM X2,50 MA CH 30
4076;4319;PORCA SEXT MA 22MM-2.5 CH 32;Cento;True;PORCA SEXT MA 22MM-2.5 CH 32
4077;4320;PORCA SEXT 24 MM X3.00 MA CH 36;Cento;True;PORCA SEXT 24 MM X3.00 MA CH 36
4078;4321;PORCA SEXT MA 27MM-3.00 CH 41;Cento;True;PORCA SEXT MA 27MM-3.00 CH 41
4079;4322;PORCA SEXT MA 30MM-3.5 CH 46;Cento;True;PORCA SEXT MA 30MM-3.5 CH 46
4080;4323;PORCA SEXT 33 MM X3.5 MA CH 50;Cento;True;PORCA SEXT 33 MM X3.5 MA CH 50
4081;4324;PORCA SEXT 36 MM X4.00 MA CH 55;Cento;True;PORCA SEXT 36 MM X4.00 MA CH 55
4082;4325;PORCA SEXT MA 39MM-4.00 CH 60;Cento;True;PORCA SEXT MA 39MM-4.00 CH 60
4083;4326;PORCA SEXT MA 42MM-4.50 CH 65;Cento;True;PORCA SEXT MA 42MM-4.50 CH 65
4084;4327;PORCA SEXT MA 45MM-4.5 CH 70;Cento;True;PORCA SEXT MA 45MM-4.5 CH 70
4085;4328;PORCA SEXT MA 48MM-5.00 CH 75;Cento;True;PORCA SEXT MA 48MM-5.00 CH 75
4086;4330;PORCA SEXT 1/8 X40 BSW CH 1/4 ZB;Cento;True;PORCA SEXT 1/8 X40 BSW CH 1/4 ZB
4087;4331;PORCA SEXT 5/32 X32 BSW CH 1/4 ZB;Cento;True;PORCA SEXT 5/32 X32 BSW CH 1/4 ZB
4088;4332;"PORCA SEXT 3/16 X24 UNC CH 5/16"" ZB";Cento;True;"PORCA SEXT 3/16 X24 UNC CH 5/16"" ZB"
4089;4333;PORCA SEXT 1/4 X20 UNC CH 7/16 ZB;Cento;True;PORCA SEXT 1/4 X20 UNC CH 7/16 ZB
4090;4334;PORCA SEXT 5/16 X18 UNC CH 1/2 ZB;Cento;True;PORCA SEXT 5/16 X18 UNC CH 1/2 ZB
4091;4335;PORCA SEXT 3/8 X16 UNC CH 9/16 ZB;Cento;True;PORCA SEXT 3/8 X16 UNC CH 9/16 ZB
4092;4336;PORCA SEXT 7/16 X14 UNC CH 5/8 ZB;Cento;True;PORCA SEXT 7/16 X14 UNC CH 5/8 ZB
4093;4337;PORCA SEXT 1/2 X13 UNC CH 3/4 ZB;Cento;True;PORCA SEXT 1/2 X13 UNC CH 3/4 ZB
4094;4338;PORCA SEXT 1/2 X12 BSW CH 3/4 ZB;Cento;True;PORCA SEXT 1/2 X12 BSW CH 3/4 ZB
4095;4339;PORCA SEXT 9/16 X12 UNC CH 7/8 ZB;Cento;True;PORCA SEXT 9/16 X12 UNC CH 7/8 ZB
4096;4340;PORCA SEXT UNF 5/8-18 ZB;Cento;True;PORCA SEXT UNF 5/8-18 ZB
4097;4341;PORCA SEXT 3/4 X10 UNC CH 1.1/8 ZB;Cento;True;PORCA SEXT 3/4 X10 UNC CH 1.1/8 ZB
4113;4357;PORCA SEXT 5/8 X11 UNC CH 15/16 ZB;Cento;True;PORCA SEXT 5/8 X11 UNC CH 15/16 ZB
4126;4370;PORCA SEXT 7/8 X9 UNC CH 1.5/16 ZB;Cento;True;PORCA SEXT 7/8 X9 UNC CH 1.5/16 ZB
4129;4373;PORCA SEXT 1 X8 UNC CH 1.1/2 ZB;Cento;True;PORCA SEXT 1 X8 UNC CH 1.1/2 ZB
4140;4385;PORCA SEXT 1.1/8 X7 UNC CH 1.11/16 ZB;Cento;True;PORCA SEXT 1.1/8 X7 UNC CH 1.11/16 ZB
4141;4386;PORCA SEXT 1.1/4 X7 UNC CH 1.7/8 ZB;Cento;True;PORCA SEXT 1.1/4 X7 UNC CH 1.7/8 ZB
4142;4387;PORCA SEXT 1.3/8 X6 UNC CH 2.1/16 ZB;Cento;True;PORCA SEXT 1.3/8 X6 UNC CH 2.1/16 ZB
4143;4388;PORCA SEXT 1.1/2 X6 UNC CH 2.1/4 ZB;Cento;True;PORCA SEXT 1.1/2 X6 UNC CH 2.1/4 ZB
4144;4390;PORCA SEXT MA 3MM-0.50 ZB;Cento;True;PORCA SEXT MA 3MM-0.50 ZB
4145;4391;PORCA SEXT MA 4MM-0.70 ZB;Cento;True;PORCA SEXT MA 4MM-0.70 ZB
4146;4392;PORCA SEXT MA 5MM-0.80 ZB;Cento;True;PORCA SEXT MA 5MM-0.80 ZB
4147;4393;PORCA SEXT MA 6MM-1.00 ZB;Cento;True;PORCA SEXT MA 6MM-1.00 ZB
4148;4394;PORCA SEXT MA 7MM-1.00 ZB;Cento;True;PORCA SEXT MA 7MM-1.00 ZB
4149;4395;PORCA SEXT MA 8MM-1.25 ZB;Cento;True;PORCA SEXT MA 8MM-1.25 ZB
4150;4396;PORCA SEXT MA 10MM-1.5 ZB;Cento;True;PORCA SEXT MA 10MM-1.5 ZB
4151;4397;PORCA SEXT MA 12MM-1.75 ZB;Cento;True;PORCA SEXT MA 12MM-1.75 ZB
4152;4399;PORCA SEXT MA 14MM-2.00 ZB;Cento;True;PORCA SEXT MA 14MM-2.00 ZB
4153;4400;PORCA SEXT MA 16MM-2.00 ZB;Cento;True;PORCA SEXT MA 16MM-2.00 ZB
4154;4403;PORCA SEXT MA 18MM-2.50 ZB;Cento;True;PORCA SEXT MA 18MM-2.50 ZB
4156;4405;PORCA SEXT MA 20MM-2.50 ZB;Cento;True;PORCA SEXT MA 20MM-2.50 ZB
4158;4407;PORCA SEXT MA 22MM-2.50 ZB;Cento;True;PORCA SEXT MA 22MM-2.50 ZB
4160;4409;PORCA SEXT MA 24MM-3.00 ZB;Cento;True;PORCA SEXT MA 24MM-3.00 ZB
4161;4414;PORCA SEXT UNC G.5 1/4-20;Cento;True;PORCA SEXT UNC G.5 1/4-20
4163;4416;PORCA SEXT UNC G.5 5/16-18;Cento;True;PORCA SEXT UNC G.5 5/16-18
4164;4417;PORCA SEXT UNC G.5 3/8-16;Cento;True;PORCA SEXT UNC G.5 3/8-16
4165;4418;PORCA SEXT UNC G.5 7/16-14;Cento;True;PORCA SEXT UNC G.5 7/16-14
4166;4419;PORCA SEXT UNC G.5 1/2-13;Cento;True;PORCA SEXT UNC G.5 1/2-13
4167;4420;PORCA SEXT UNC G.5 9/16-12;Cento;True;PORCA SEXT UNC G.5 9/16-12
4168;4421;PORCA SEXT UNC G.5 5/8-11;Cento;True;PORCA SEXT UNC G.5 5/8-11
4170;4423;PORCA SEXT UNC G.5 3/4-10;Cento;True;PORCA SEXT UNC G.5 3/4-10
4172;4425;PORCA SEXT UNC G.5 7/8-9;Cento;True;PORCA SEXT UNC G.5 7/8-9
4174;4427;PORCA SEXT UNC G.5 1-8;Cento;True;PORCA SEXT UNC G.5 1-8
4178;4432;PORCA SEXT UNC G.5 1.1/8-7;Cento;True;PORCA SEXT UNC G.5 1.1/8-7
4179;4433;PORCA SEXT UNC G.5 1.1/4-7;Cento;True;PORCA SEXT UNC G.5 1.1/4-7
4181;4435;PORCA SEXT UNC G.5 1.3/8-6;Cento;True;PORCA SEXT UNC G.5 1.3/8-6
4182;4436;PORCA SEXT UNC G.5 1.1/2-6;Cento;True;PORCA SEXT UNC G.5 1.1/2-6
4183;4437;PORCA BORBOLETA ZB 1/8;Cento;True;PORCA BORBOLETA ZB 1/8
4184;4438;PORCA BORBOLETA ZB 5/32;Cento;True;PORCA BORBOLETA ZB 5/32
4185;4439;PORCA BORBOLETA ZB 3/16;Cento;True;PORCA BORBOLETA ZB 3/16
4186;4440;PORCA BORBOLETA ZB 1/4 LEVE;Cento;True;PORCA BORBOLETA ZB 1/4 LEVE
4187;4441;PORCA BORBOLETA ZB 5/16 LEVE;Cento;True;PORCA BORBOLETA ZB 5/16 LEVE
4188;4442;PORCA BORBOLETA ZB 3/8;Cento;True;PORCA BORBOLETA ZB 3/8
4189;4443;PORCA BORBOLETA ZB 7/16;Cento;True;PORCA BORBOLETA ZB 7/16
4190;4444;PORCA BORBOLETA ZB 1/2;Cento;True;PORCA BORBOLETA ZB 1/2
4191;4445;PORCA BORBOLETA ZB 1/2WW;Cento;True;PORCA BORBOLETA ZB 1/2WW
4192;4446;PORCA BORBOLETA ZB 5MM;Cento;True;PORCA BORBOLETA ZB 5MM
4193;4447;PORCA BORBOLETA ZB 6MM;Cento;True;PORCA BORBOLETA ZB 6MM
4194;4448;PORCA BORBOLETA ZB 8MM;Cento;True;PORCA BORBOLETA ZB 8MM
4196;4450;PORCA BORBOLETA ZB 10MM;Cento;True;PORCA BORBOLETA ZB 10MM
4197;4451;PORCA BORBOLETA ZB 12MM;Cento;True;PORCA BORBOLETA ZB 12MM
4199;4454;PORCA SEXT MA C.8 6MM-1.00;Cento;True;PORCA SEXT MA C.8 6MM-1.00
4200;4456;PARAF MAQ CHATA PHILLIPS 8X35 BC;Cento;True;PARAF MAQ CHATA PHILLIPS 8X35 BC
4201;4457;PARAF MAQ CHATA PHILLIPS 8X40 BC;Cento;True;PARAF MAQ CHATA PHILLIPS 8X40 BC
4202;4458;PARAF MAQ CHATA PHILLIPS 8X50 BC;Cento;True;PARAF MAQ CHATA PHILLIPS 8X50 BC
4203;4460;PARAF SEXT 8.8 MA RI 12X150;Cento;True;PARAF SEXT 8.8 MA RI 12X150
4204;4461;PARAF SEXT 8.8 MA RP 6X100;Cento;True;PARAF SEXT 8.8 MA RP 6X100
4205;4462;PARAF SEXT 8.8 MA RP 6X110;Cento;True;PARAF SEXT 8.8 MA RP 6X110
